Location,Race,TimeFrame,DataFormat,Data
Georgia,Non-Hispanic Asian alone,2008,Number,74733
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2008,Number,5020
Georgia,Non-Hispanic White alone,2008,Number,1202038
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2008,Number,1494
Georgia,Non-Hispanic Two or More Race Groups,2008,Number,65117
Georgia,Total less than 18,2008,Number,2479097
Georgia,Non-Hispanic Asian alone,2007,Number,71074
Georgia,Non-Hispanic Black alone,2007,Number,833868
Georgia,Hispanic or Latino,2007,Number,272951
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2007,Number,5009
Georgia,Non-Hispanic White alone,2007,Number,1211606
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Number,1443
Georgia,Total less than 18,2007,Number,2456249
Georgia,Non-Hispanic Two or More Race Groups,2007,Number,60298
Georgia,Non-Hispanic Asian alone,2007,Percent,0.03
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2007,Percent,<.5%
Georgia,Non-Hispanic White alone,2007,Percent,0.49
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Percent,<.5%
Georgia,Non-Hispanic Black alone,2007,Percent,0.34
Georgia,Hispanic or Latino,2007,Percent,0.11
Georgia,Non-Hispanic Two or More Race Groups,2007,Percent,0.02
Georgia,Total less than 18,2007,Percent,1
Georgia,Non-Hispanic Asian alone,2005,Number,62135
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2005,Number,4839
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2006,Number,4987
Georgia,Hispanic or Latino,2006,Number,250667
Georgia,Non-Hispanic Black alone,2006,Number,818754
Georgia,Non-Hispanic Asian alone,2006,Number,66579
Georgia,Non-Hispanic White alone,2006,Number,1208415
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Number,1380
Georgia,Non-Hispanic Two or More Race Groups,2006,Number,55232
Georgia,Total less than 18,2006,Number,2406014
Georgia,Non-Hispanic Black alone,2005,Number,799245
Georgia,Hispanic or Latino,2005,Number,227750
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Number,1284
Georgia,Total less than 18,2005,Number,2353604
Georgia,Non-Hispanic White alone,2005,Number,1207859
Georgia,Non-Hispanic Two or More Race Groups,2005,Number,50492
Georgia,Non-Hispanic Black alone,2006,Percent,0.34
Georgia,Hispanic or Latino,2006,Percent,0.1
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Percent,<.5%
Georgia,Non-Hispanic Asian alone,2006,Percent,0.03
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2006,Percent,<.5%
Georgia,Non-Hispanic White alone,2006,Percent,0.5
Georgia,Non-Hispanic Two or More Race Groups,2006,Percent,0.02
Georgia,Total less than 18,2006,Percent,1
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Percent,<.5%
Georgia,Hispanic or Latino,2005,Percent,0.1
Georgia,Non-Hispanic Black alone,2005,Percent,0.34
Georgia,Non-Hispanic Asian alone,2005,Percent,0.03
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2005,Percent,<.5%
Georgia,Non-Hispanic Asian alone,2004,Percent,0.02
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2004,Percent,<.5%
Georgia,Non-Hispanic White alone,2005,Percent,0.51
Georgia,Total less than 18,2005,Percent,1
Georgia,Non-Hispanic Two or More Race Groups,2005,Percent,0.02
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Number,1206
Georgia,Hispanic or Latino,2004,Number,207006
Georgia,Non-Hispanic White alone,2004,Number,1206226
Georgia,Non-Hispanic Two or More Race Groups,2004,Number,46319
Georgia,Total less than 18,2004,Number,2308855
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2003,Number,4758
Georgia,Non-Hispanic Black alone,2004,Percent,0.34
Georgia,Hispanic or Latino,2004,Percent,0.09
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Percent,<.5%
Georgia,Non-Hispanic White alone,2004,Percent,0.52
Georgia,Non-Hispanic Two or More Race Groups,2004,Percent,0.02
Georgia,Total less than 18,2004,Percent,1
Georgia,Non-Hispanic Black alone,2003,Number,776461
Georgia,Hispanic or Latino,2003,Number,189007
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Number,1140
Georgia,Non-Hispanic White alone,2003,Number,1210808
Georgia,Non-Hispanic Asian alone,2003,Number,54359
Georgia,Non-Hispanic Black alone,2004,Number,785624
Georgia,Non-Hispanic Asian alone,2004,Number,57720
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2004,Number,4754
Georgia,Total less than 18,2003,Number,2278710
Georgia,Non-Hispanic Two or More Race Groups,2003,Number,42177
Georgia,Hispanic or Latino,2002,Percent,0.08
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Percent,<.5%
Georgia,Non-Hispanic White alone,2002,Percent,0.54
Georgia,Non-Hispanic Asian alone,2002,Percent,0.02
Georgia,Non-Hispanic Black alone,2002,Percent,0.34
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2002,Percent,<.5%
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2003,Percent,<.5%
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Percent,<.5%
Georgia,Non-Hispanic Black alone,2003,Percent,0.34
Georgia,Hispanic or Latino,2003,Percent,0.08
Georgia,Non-Hispanic Asian alone,2003,Percent,0.02
Georgia,Non-Hispanic White alone,2003,Percent,0.53
Georgia,Non-Hispanic Two or More Race Groups,2003,Percent,0.02
Georgia,Total less than 18,2003,Percent,1
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2002,Number,4688
Georgia,Non-Hispanic Asian alone,2001,Number,48113
Georgia,Non-Hispanic Black alone,2001,Number,758482
Georgia,Hispanic or Latino,2001,Number,155401
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Number,990
Georgia,Non-Hispanic White alone,2001,Number,1212985
Georgia,Total less than 18,2001,Number,2215390
Georgia,Non-Hispanic Two or More Race Groups,2001,Number,34784
Georgia,Non-Hispanic White alone,2002,Number,1213709
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Number,1048
Georgia,Hispanic or Latino,2002,Number,172282
Georgia,Non-Hispanic Black alone,2002,Number,768180
Georgia,Non-Hispanic Asian alone,2002,Number,51343
Georgia,Non-Hispanic Two or More Race Groups,2002,Number,38534
Georgia,Total less than 18,2002,Number,2249784
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2001,Number,4635
Georgia,Non-Hispanic Two or More Race Groups,2002,Percent,0.02
Georgia,Total less than 18,2002,Percent,1
Georgia,Hispanic or Latino,2001,Percent,0.07
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Percent,<.5%
Georgia,Non-Hispanic Asian alone,2001,Percent,0.02
Georgia,Non-Hispanic Black alone,2001,Percent,0.34
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2000,Percent,<.5%
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2001,Percent,<.5%
Georgia,Non-Hispanic White alone,2001,Percent,0.55
Georgia,Total less than 18,2001,Percent,1
Georgia,Non-Hispanic Two or More Race Groups,2001,Percent,0.02
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Percent,<.5%
Georgia,Non-Hispanic White alone,2000,Percent,0.56
Georgia,Non-Hispanic Two or More Race Groups,2000,Percent,0.01
Georgia,Total less than 18,2000,Percent,1
Georgia,Non-Hispanic Black alone,2000,Percent,0.34
Georgia,Hispanic or Latino,2000,Percent,0.06
Georgia,Non-Hispanic Asian alone,2000,Percent,0.02
Georgia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Number,893
Georgia,Hispanic or Latino,2000,Number,137635
Georgia,Non-Hispanic Black alone,2000,Number,747839
Georgia,Non-Hispanic Asian alone,2000,Number,44992
Georgia,Non-Hispanic American Indian and Alaskan Native alone,2000,Number,4494
Georgia,Non-Hispanic White alone,2000,Number,1209823
Georgia,Non-Hispanic Two or More Race Groups,2000,Number,30900
Georgia,Total less than 18,2000,Number,2176576
Hawaii,Total less than 18,2000,Number,295352
Hawaii,Non-Hispanic Two or More Race Groups,2000,Number,87209
Hawaii,Non-Hispanic White alone,2000,Number,44663
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2000,Number,511
Hawaii,Non-Hispanic Asian alone,2000,Number,86691
Hawaii,Non-Hispanic Black alone,2000,Number,5329
Hawaii,Hispanic or Latino,2000,Number,35133
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Number,35816
Hawaii,Total less than 18,2000,Percent,1
Hawaii,Non-Hispanic Asian alone,2000,Percent,0.29
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2000,Percent,<.5%
Hawaii,Hispanic or Latino,2000,Percent,0.12
Hawaii,Non-Hispanic Black alone,2000,Percent,0.02
Hawaii,Non-Hispanic Two or More Race Groups,2000,Percent,0.3
Hawaii,Non-Hispanic White alone,2000,Percent,0.15
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Percent,0.12
Hawaii,Total less than 18,2001,Percent,1
Hawaii,Non-Hispanic Two or More Race Groups,2001,Percent,0.29
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2001,Percent,<.5%
Hawaii,Non-Hispanic Black alone,2001,Percent,0.02
Hawaii,Non-Hispanic Asian alone,2001,Percent,0.29
Hawaii,Hispanic or Latino,2001,Percent,0.12
Hawaii,Non-Hispanic White alone,2001,Percent,0.15
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Percent,0.12
Hawaii,Total less than 18,2002,Percent,1
Hawaii,Total less than 18,2002,Number,293600
Hawaii,Non-Hispanic Two or More Race Groups,2002,Number,86217
Hawaii,Non-Hispanic Asian alone,2002,Number,83913
Hawaii,Non-Hispanic Black alone,2002,Number,6313
Hawaii,Hispanic or Latino,2002,Number,37029
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Number,35721
Hawaii,Non-Hispanic White alone,2002,Number,43747
Hawaii,Non-Hispanic Two or More Race Groups,2001,Number,86435
Hawaii,Total less than 18,2001,Number,294133
Hawaii,Non-Hispanic White alone,2001,Number,44252
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Number,35776
Hawaii,Hispanic or Latino,2001,Number,35908
Hawaii,Non-Hispanic Black alone,2001,Number,5957
Hawaii,Non-Hispanic Asian alone,2001,Number,85191
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2001,Number,614
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2002,Number,660
Hawaii,Total less than 18,2003,Percent,1
Hawaii,Non-Hispanic Two or More Race Groups,2003,Percent,0.29
Hawaii,Non-Hispanic White alone,2003,Percent,0.15
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Percent,0.12
Hawaii,Non-Hispanic Asian alone,2003,Percent,0.28
Hawaii,Non-Hispanic Black alone,2003,Percent,0.02
Hawaii,Hispanic or Latino,2003,Percent,0.13
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2003,Percent,<.5%
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2002,Percent,<.5%
Hawaii,Non-Hispanic Black alone,2002,Percent,0.02
Hawaii,Non-Hispanic Asian alone,2002,Percent,0.29
Hawaii,Non-Hispanic Two or More Race Groups,2002,Percent,0.29
Hawaii,Non-Hispanic White alone,2002,Percent,0.15
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Percent,0.12
Hawaii,Hispanic or Latino,2002,Percent,0.13
Hawaii,Non-Hispanic Two or More Race Groups,2003,Number,86734
Hawaii,Total less than 18,2003,Number,294519
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2004,Number,662
Hawaii,Non-Hispanic Asian alone,2004,Number,83170
Hawaii,Non-Hispanic Black alone,2004,Number,6111
Hawaii,Non-Hispanic Asian alone,2003,Number,83163
Hawaii,Non-Hispanic White alone,2003,Number,43795
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Number,35970
Hawaii,Hispanic or Latino,2003,Number,37872
Hawaii,Non-Hispanic Black alone,2003,Number,6324
Hawaii,Non-Hispanic Two or More Race Groups,2004,Percent,0.3
Hawaii,Total less than 18,2004,Percent,1
Hawaii,Non-Hispanic White alone,2004,Percent,0.15
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Percent,0.12
Hawaii,Hispanic or Latino,2004,Percent,0.13
Hawaii,Non-Hispanic Black alone,2004,Percent,0.02
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2003,Number,661
Hawaii,Total less than 18,2004,Number,298103
Hawaii,Non-Hispanic Two or More Race Groups,2004,Number,88439
Hawaii,Non-Hispanic White alone,2004,Number,44039
Hawaii,Hispanic or Latino,2004,Number,39151
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Number,36531
Hawaii,Total less than 18,2005,Percent,1
Hawaii,Non-Hispanic Two or More Race Groups,2005,Percent,0.3
Hawaii,Non-Hispanic White alone,2005,Percent,0.15
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2004,Percent,<.5%
Hawaii,Non-Hispanic Asian alone,2004,Percent,0.28
Hawaii,Non-Hispanic Asian alone,2005,Percent,0.28
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2005,Percent,<.5%
Hawaii,Hispanic or Latino,2005,Percent,0.13
Hawaii,Non-Hispanic Black alone,2005,Percent,0.02
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Percent,0.12
Hawaii,Total less than 18,2006,Percent,1
Hawaii,Non-Hispanic Two or More Race Groups,2006,Percent,0.3
Hawaii,Non-Hispanic White alone,2006,Percent,0.14
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2006,Percent,<.5%
Hawaii,Non-Hispanic Asian alone,2006,Percent,0.27
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Percent,0.12
Hawaii,Hispanic or Latino,2006,Percent,0.14
Hawaii,Non-Hispanic Black alone,2006,Percent,0.02
Hawaii,Non-Hispanic Two or More Race Groups,2005,Number,89425
Hawaii,Non-Hispanic White alone,2005,Number,43469
Hawaii,Total less than 18,2005,Number,298497
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Number,36815
Hawaii,Hispanic or Latino,2005,Number,40012
Hawaii,Non-Hispanic Black alone,2005,Number,5760
Hawaii,Total less than 18,2006,Number,299313
Hawaii,Non-Hispanic Two or More Race Groups,2006,Number,90051
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Number,36998
Hawaii,Non-Hispanic White alone,2006,Number,43347
Hawaii,Non-Hispanic Asian alone,2006,Number,81451
Hawaii,Non-Hispanic Black alone,2006,Number,5487
Hawaii,Hispanic or Latino,2006,Number,41340
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2006,Number,639
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2005,Number,662
Hawaii,Non-Hispanic Asian alone,2005,Number,82354
Hawaii,Total less than 18,2007,Percent,1
Hawaii,Non-Hispanic Two or More Race Groups,2007,Percent,0.3
Hawaii,Hispanic or Latino,2007,Percent,0.14
Hawaii,Non-Hispanic Black alone,2007,Percent,0.02
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Percent,0.12
Hawaii,Non-Hispanic White alone,2007,Percent,0.14
Hawaii,Non-Hispanic Asian alone,2007,Percent,0.27
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2007,Percent,<.5%
Hawaii,Non-Hispanic Two or More Race Groups,2007,Number,91163
Hawaii,Total less than 18,2007,Number,300207
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Number,37260
Hawaii,Non-Hispanic White alone,2007,Number,42516
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2007,Number,594
Hawaii,Hispanic or Latino,2007,Number,42765
Hawaii,Non-Hispanic Black alone,2007,Number,5121
Hawaii,Non-Hispanic Asian alone,2007,Number,80788
Hawaii,Total less than 18,2008,Number,301094
Hawaii,Non-Hispanic Two or More Race Groups,2008,Number,92386
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2008,Number,37491
Hawaii,Non-Hispanic White alone,2008,Number,41857
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2008,Number,569
Hawaii,Non-Hispanic Asian alone,2008,Number,79986
Hawaii,Non-Hispanic Black alone,2008,Number,4826
Hawaii,Hispanic or Latino,2008,Number,43979
Hawaii,Non-Hispanic American Indian and Alaskan Native alone,2013,Number,644
Hawaii,Non-Hispanic Asian alone,2013,Number,76045
Hawaii,Non-Hispanic Black alone,2013,Number,6291
Hawaii,Hispanic or Latino,2013,Number,52862
Hawaii,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2013,Number,36305
Hawaii,Non-Hispanic White alone,2013,Number,43086
Hawaii,Non-Hispanic Two or More Race Groups,2013,Number,93536
